nom,SIREN,COG,type,code_departement,code_departement_3digits,code_region
Sonnac-sur-l'Hers,211103809,11380,COM,11,011,76
Sougraigne,211103817,11381,COM,11,011,76
Souilhanels,211103825,11382,COM,11,011,76
Souilhe,211103833,11383,COM,11,011,76
Soulatgé,211103841,11384,COM,11,011,76
Soupex,211103858,11385,COM,11,011,76
Talairan,211103866,11386,COM,11,011,76
Taurize,211103874,11387,COM,11,011,76
Termes,211103882,11388,COM,11,011,76
Terroles,211103890,11389,COM,11,011,76
Thézan-des-Corbières,211103908,11390,COM,11,011,76
La Tourette-Cabardès,211103916,11391,COM,11,011,76
Tournissan,211103924,11392,COM,11,011,76
Tourouzelle,211103932,11393,COM,11,011,76
Tourreilles,211103940,11394,COM,11,011,76
Trassanel,211103957,11395,COM,11,011,76
Trausse,211103965,11396,COM,11,011,76
Trèbes,211103973,11397,COM,11,011,76
Treilles,211103981,11398,COM,11,011,76
Tréville,211103999,11399,COM,11,011,76
Tréziers,211104005,11400,COM,11,011,76
Tuchan,211104013,11401,COM,11,011,76
Valmigère,211104021,11402,COM,11,011,76
Ventenac-Cabardès,211104047,11404,COM,11,011,76
Ventenac-en-Minervois,211104054,11405,COM,11,011,76
Véraza,211104062,11406,COM,11,011,76
Verdun-en-Lauragais,211104070,11407,COM,11,011,76
Verzeille,211104088,11408,COM,11,011,76
Vignevieille,211104096,11409,COM,11,011,76
Villalier,211104104,11410,COM,11,011,76
Villanière,211104112,11411,COM,11,011,76
Villardebelle,211104120,11412,COM,11,011,76
Villardonnel,211104138,11413,COM,11,011,76
Villar-en-Val,211104146,11414,COM,11,011,76
Villar-Saint-Anselme,211104153,11415,COM,11,011,76
Villarzel-Cabardès,211104161,11416,COM,11,011,76
Villarzel-du-Razès,211104179,11417,COM,11,011,76
Villasavary,211104187,11418,COM,11,011,76
Villautou,211104195,11419,COM,11,011,76
Villebazy,211104203,11420,COM,11,011,76
Villedaigne,211104211,11421,COM,11,011,76
Villedubert,211104229,11422,COM,11,011,76
Villefloure,211104237,11423,COM,11,011,76
Villefort,211104245,11424,COM,11,011,76
Villegailhenc,211104252,11425,COM,11,011,76
Villegly,211104260,11426,COM,11,011,76
Villelongue-d'Aude,211104278,11427,COM,11,011,76
Villemagne,211104286,11428,COM,11,011,76
Villemoustaussou,211104294,11429,COM,11,011,76
Villeneuve-la-Comptal,211104302,11430,COM,11,011,76
Villeneuve-les-Corbières,211104310,11431,COM,11,011,76
Villeneuve-lès-Montréal,211104328,11432,COM,11,011,76
Villeneuve-Minervois,211104336,11433,COM,11,011,76
Villepinte,211104344,11434,COM,11,011,76
Villerouge-Termenès,211104351,11435,COM,11,011,76
Villesèque-des-Corbières,211104369,11436,COM,11,011,76
Villesèquelande,211104377,11437,COM,11,011,76
Villesiscle,211104385,11438,COM,11,011,76
Villespy,211104393,11439,COM,11,011,76
Villetritouls,211104401,11440,COM,11,011,76
Vinassan,211104419,11441,COM,11,011,76
Agen-d'Aveyron,211200019,12001,COM,12,012,76
Aguessac,211200027,12002,COM,12,012,76
Les Albres,211200035,12003,COM,12,012,76
Almont-les-Junies,211200043,12004,COM,12,012,76
Alrance,211200068,12006,COM,12,012,76
Ambeyrac,211200076,12007,COM,12,012,76
Anglars-Saint-Félix,211200084,12008,COM,12,012,76
Arnac-sur-Dourdou,211200092,12009,COM,12,012,76
Arques,211200100,12010,COM,12,012,76
Arvieu,211200118,12011,COM,12,012,76
Asprières,211200126,12012,COM,12,012,76
Aubin,211200134,12013,COM,12,012,76
Auriac-Lagast,211200159,12015,COM,12,012,76
Auzits,211200167,12016,COM,12,012,76
Ayssènes,211200175,12017,COM,12,012,76
Balaguier-d'Olt,211200183,12018,COM,12,012,76
Balaguier-sur-Rance,211200191,12019,COM,12,012,76
Le Bas Ségala,200055408,12021,COM,12,012,76
La Bastide-Pradines,211200225,12022,COM,12,012,76
La Bastide-Solages,211200233,12023,COM,12,012,76
Belcastel,211200241,12024,COM,12,012,76
Belmont-sur-Rance,211200258,12025,COM,12,012,76
Bertholène,211200266,12026,COM,12,012,76
Bessuéjouls,211200274,12027,COM,12,012,76
Boisse-Penchot,211200282,12028,COM,12,012,76
Bor-et-Bar,211200290,12029,COM,12,012,76
Bouillac,211200308,12030,COM,12,012,76
Bournazel,211200316,12031,COM,12,012,76
Boussac,211200324,12032,COM,12,012,76
Bozouls,211200332,12033,COM,12,012,76
Brandonnet,211200340,12034,COM,12,012,76
Brasc,211200357,12035,COM,12,012,76
Brommat,211200365,12036,COM,12,012,76
Broquiès,211200373,12037,COM,12,012,76
Brousse-le-Château,211200381,12038,COM,12,012,76
Brusque,211200399,12039,COM,12,012,76
Cabanès,211200415,12041,COM,12,012,76
Calmels-et-le-Viala,211200423,12042,COM,12,012,76
Calmont,211200431,12043,COM,12,012,76
Camarès,211200449,12044,COM,12,012,76
Camboulazet,211200456,12045,COM,12,012,76
Camjac,211200464,12046,COM,12,012,76
Campagnac,211200472,12047,COM,12,012,76
Campouriez,211200480,12048,COM,12,012,76
Campuac,211200498,12049,COM,12,012,76
Canet-de-Salars,211200506,12050,COM,12,012,76
Cantoin,211200514,12051,COM,12,012,76
Capdenac-Gare,211200522,12052,COM,12,012,76
La Capelle-Balaguier,211200530,12053,COM,12,012,76
La Capelle-Bleys,211200548,12054,COM,12,012,76
La Capelle-Bonance,211200555,12055,COM,12,012,76
Baraqueville,211200563,12056,COM,12,012,76
Cassagnes-Bégonhès,211200571,12057,COM,12,012,76
Cassuéjouls,211200589,12058,COM,12,012,76
Castanet,211200597,12059,COM,12,012,76
Castelmary,211200605,12060,COM,12,012,76
Castelnau-de-Mandailles,211200613,12061,COM,12,012,76
Castelnau-Pégayrols,211200621,12062,COM,12,012,76
La Cavalerie,211200639,12063,COM,12,012,76
Le Cayrol,211200647,12064,COM,12,012,76
Centrès,211200654,12065,COM,12,012,76
Clairvaux-d'Aveyron,211200662,12066,COM,12,012,76
Le Clapier,211200670,12067,COM,12,012,76
Colombiès,211200688,12068,COM,12,012,76
Combret,211200696,12069,COM,12,012,76
Compeyre,211200704,12070,COM,12,012,76
Compolibat,211200712,12071,COM,12,012,76
Comprégnac,211200720,12072,COM,12,012,76
Comps-la-Grand-Ville,211200738,12073,COM,12,012,76
Condom-d'Aubrac,211200746,12074,COM,12,012,76
Connac,211200753,12075,COM,12,012,76
Conques-en-Rouergue,200055929,12076,COM,12,012,76
Cornus,211200779,12077,COM,12,012,76
Les Costes-Gozon,211200787,12078,COM,12,012,76
Coubisou,211200795,12079,COM,12,012,76
Coupiac,211200803,12080,COM,12,012,76
La Couvertoirade,211200829,12082,COM,12,012,76
Cransac,211200837,12083,COM,12,012,76
Creissels,211200845,12084,COM,12,012,76
Crespin,211200852,12085,COM,12,012,76
La Cresse,211200860,12086,COM,12,012,76
Curières,211200886,12088,COM,12,012,76
Decazeville,211200894,12089,COM,12,012,76
Druelle Balsac,200064665,12090,COM,12,012,76
Drulhe,211200910,12091,COM,12,012,76
Durenque,211200928,12092,COM,12,012,76
Le Fel,211200936,12093,COM,12,012,76
Entraygues-sur-Truyère,211200944,12094,COM,12,012,76
Escandolières,211200951,12095,COM,12,012,76
Espalion,211200969,12096,COM,12,012,76
Espeyrac,211200977,12097,COM,12,012,76
Estaing,211200985,12098,COM,12,012,76
Fayet,211200993,12099,COM,12,012,76
Firmi,211201009,12100,COM,12,012,76
Flagnac,211201017,12101,COM,12,012,76
Flavin,211201025,12102,COM,12,012,76
Florentin-la-Capelle,211201033,12103,COM,12,012,76
Foissac,211201041,12104,COM,12,012,76
La Fouillade,211201058,12105,COM,12,012,76
Gabriac,211201066,12106,COM,12,012,76
Gaillac-d'Aveyron,211201074,12107,COM,12,012,76
Galgan,211201082,12108,COM,12,012,76
Gissac,211201090,12109,COM,12,012,76
Golinhac,211201108,12110,COM,12,012,76
Goutrens,211201116,12111,COM,12,012,76
Gramond,211201132,12113,COM,12,012,76
L'Hospitalet-du-Larzac,211201157,12115,COM,12,012,76
Huparlac,211201165,12116,COM,12,012,76
Lacroix-Barrez,211201181,12118,COM,12,012,76
Laguiole,211201199,12119,COM,12,012,76
Laissac-Sévérac l'Église,200056398,12120,COM,12,012,76
Lanuéjouls,211201215,12121,COM,12,012,76
Lapanouse-de-Cernon,211201223,12122,COM,12,012,76
Lassouts,211201249,12124,COM,12,012,76
Laval-Roquecezière,211201256,12125,COM,12,012,76
Lédergues,211201272,12127,COM,12,012,76
Lescure-Jaoul,211201280,12128,COM,12,012,76
Lestrade-et-Thouels,211201298,12129,COM,12,012,76
Livinhac-le-Haut,211201306,12130,COM,12,012,76
La Loubière,211201314,12131,COM,12,012,76
Luc-la-Primaube,211201330,12133,COM,12,012,76
Lugan,211201348,12134,COM,12,012,76
Lunac,211201355,12135,COM,12,012,76
Maleville,211201363,12136,COM,12,012,76
Manhac,211201371,12137,COM,12,012,76
Marcillac-Vallon,211201389,12138,COM,12,012,76
Marnhagues-et-Latour,211201397,12139,COM,12,012,76
Martiel,211201405,12140,COM,12,012,76
Martrin,211201413,12141,COM,12,012,76
Mayran,211201421,12142,COM,12,012,76
Mélagues,211201439,12143,COM,12,012,76
Meljac,211201447,12144,COM,12,012,76
Millau,211201454,12145,COM,12,012,76
Le Monastère,211201462,12146,COM,12,012,76
Montagnol,211201470,12147,COM,12,012,76
Montbazens,211201488,12148,COM,12,012,76
Montclar,211201496,12149,COM,12,012,76
Monteils,211201504,12150,COM,12,012,76
Montézic,211201512,12151,COM,12,012,76
Montfranc,211201520,12152,COM,12,012,76
Montjaux,211201538,12153,COM,12,012,76
Montlaur,211201546,12154,COM,12,012,76
Fondamente,211201553,12155,COM,12,012,76
Montpeyroux,211201561,12156,COM,12,012,76
Montrozier,211201579,12157,COM,12,012,76
Montsalès,211201587,12158,COM,12,012,76
Morlhon-le-Haut,211201595,12159,COM,12,012,76
Mostuéjouls,211201603,12160,COM,12,012,76
Mouret,211201611,12161,COM,12,012,76
Moyrazès,211201629,12162,COM,12,012,76
Murasson,211201637,12163,COM,12,012,76
Mur-de-Barrez,211201645,12164,COM,12,012,76
Muret-le-Château,211201652,12165,COM,12,012,76
Murols,211201660,12166,COM,12,012,76
Najac,211201678,12167,COM,12,012,76
Nant,211201686,12168,COM,12,012,76
Naucelle,211201694,12169,COM,12,012,76
Naussac,211201702,12170,COM,12,012,76
Nauviale,211201710,12171,COM,12,012,76
Le Nayrac,211201728,12172,COM,12,012,76
Olemps,211201744,12174,COM,12,012,76
Ols-et-Rinhodes,211201751,12175,COM,12,012,76
Onet-le-Château,211201769,12176,COM,12,012,76
Palmas d'Aveyron,200056620,12177,COM,12,012,76
Paulhe,211201785,12178,COM,12,012,76
Peux-et-Couffouleux,211201793,12179,COM,12,012,76
Peyreleau,211201801,12180,COM,12,012,76
Peyrusse-le-Roc,211201819,12181,COM,12,012,76
Pierrefiche,211201827,12182,COM,12,012,76
Plaisance,211201835,12183,COM,12,012,76
Pomayrols,211201843,12184,COM,12,012,76
Pont-de-Salars,211201850,12185,COM,12,012,76
Pousthomy,211201868,12186,COM,12,012,76
Prades-d'Aubrac,211201876,12187,COM,12,012,76
Prades-Salars,211201884,12188,COM,12,012,76
Pradinas,211201892,12189,COM,12,012,76
Prévinquières,211201900,12190,COM,12,012,76
Privezac,211201918,12191,COM,12,012,76
Mounes-Prohencoux,211201926,12192,COM,12,012,76
Pruines,211201934,12193,COM,12,012,76
Quins,211201942,12194,COM,12,012,76
Rebourguil,211201959,12195,COM,12,012,76
Réquista,211201975,12197,COM,12,012,76
Rieupeyroux,211201983,12198,COM,12,012,76
Rignac,211201991,12199,COM,12,012,76
Rivière-sur-Tarn,211202007,12200,COM,12,012,76
Rodelle,211202015,12201,COM,12,012,76
Rodez,211202023,12202,COM,12,012,76
Roquefort-sur-Soulzon,211202031,12203,COM,12,012,76
La Roque-Sainte-Marguerite,211202049,12204,COM,12,012,76
La Rouquette,211202056,12205,COM,12,012,76
Roussennac,211202064,12206,COM,12,012,76
Rullac-Saint-Cirq,211202072,12207,COM,12,012,76
Saint-Affrique,211202080,12208,COM,12,012,76
Saint-Amans-des-Cots,211202098,12209,COM,12,012,76
Saint-André-de-Najac,211202106,12210,COM,12,012,76
Saint-André-de-Vézines,211202114,12211,COM,12,012,76
Saint-Beaulize,211202122,12212,COM,12,012,76
Saint-Beauzély,211202130,12213,COM,12,012,76
Saint-Chély-d'Aubrac,211202148,12214,COM,12,012,76
Saint-Christophe-Vallon,211202155,12215,COM,12,012,76
Saint-Côme-d'Olt,211202163,12216,COM,12,012,76
Sainte-Croix,211202171,12217,COM,12,012,76
Sainte-Eulalie-d'Olt,211202197,12219,COM,12,012,76
Sainte-Eulalie-de-Cernon,211202205,12220,COM,12,012,76
Saint-Félix-de-Lunel,211202213,12221,COM,12,012,76
Saint-Félix-de-Sorgues,211202221,12222,COM,12,012,76
Argences en Aubrac,200055846,12223,COM,12,012,76
Saint Geniez d'Olt et d'Aubrac,200055366,12224,COM,12,012,76
Saint-Georges-de-Luzençon,211202254,12225,COM,12,012,76
Saint-Hippolyte,211202262,12226,COM,12,012,76
Saint-Igest,211202270,12227,COM,12,012,76
Saint-Izaire,211202288,12228,COM,12,012,76
Saint-Jean-d'Alcapiès,211202296,12229,COM,12,012,76
Saint-Jean-Delnous,211202304,12230,COM,12,012,76
Saint-Jean-du-Bruel,211202312,12231,COM,12,012,76
Saint-Jean-et-Saint-Paul,211202320,12232,COM,12,012,76
Saint-Juéry,211202338,12233,COM,12,012,76
Sainte-Juliette-sur-Viaur,211202346,12234,COM,12,012,76
Saint-Just-sur-Viaur,211202353,12235,COM,12,012,76
Saint-Laurent-de-Lévézou,211202361,12236,COM,12,012,76
Saint-Laurent-d'Olt,211202379,12237,COM,12,012,76
Saint-Léons,211202387,12238,COM,12,012,76
Saint-Martin-de-Lenne,211202395,12239,COM,12,012,76
Saint-Parthem,211202403,12240,COM,12,012,76
Sainte-Radegonde,211202411,12241,COM,12,012,76
Saint-Rémy,211202429,12242,COM,12,012,76
Saint-Rome-de-Cernon,211202437,12243,COM,12,012,76
Saint-Rome-de-Tarn,211202445,12244,COM,12,012,76
Saint-Santin,211202460,12246,COM,12,012,76
Saint-Saturnin-de-Lenne,211202478,12247,COM,12,012,76
Saint-Sernin-sur-Rance,211202486,12248,COM,12,012,76
Saint-Sever-du-Moustier,211202494,12249,COM,12,012,76
Saint-Symphorien-de-Thénières,211202502,12250,COM,12,012,76
Saint-Victor-et-Melvieu,211202510,12251,COM,12,012,76
Salles-Courbatiès,211202528,12252,COM,12,012,76
Salles-Curan,211202536,12253,COM,12,012,76
Salles-la-Source,211202544,12254,COM,12,012,76
Salmiech,211202551,12255,COM,12,012,76
Salvagnac-Cajarc,211202569,12256,COM,12,012,76
Causse-et-Diège,211202577,12257,COM,12,012,76
La Salvetat-Peyralès,211202585,12258,COM,12,012,76
Sanvensa,211202593,12259,COM,12,012,76
Sauclières,211202601,12260,COM,12,012,76
Saujac,211202619,12261,COM,12,012,76
Sauveterre-de-Rouergue,211202627,12262,COM,12,012,76
Savignac,211202635,12263,COM,12,012,76
Sébazac-Concourès,211202643,12264,COM,12,012,76
Sébrazac,211202650,12265,COM,12,012,76
Ségur,211202668,12266,COM,12,012,76
La Selve,211202676,12267,COM,12,012,76
Sénergues,211202684,12268,COM,12,012,76
La Serre,211202692,12269,COM,12,012,76
Sévérac d'Aveyron,200055424,12270,COM,12,012,76
Sonnac,211202726,12272,COM,12,012,76
Soulages-Bonneval,211202734,12273,COM,12,012,76
Sylvanès,211202742,12274,COM,12,012,76
Tauriac-de-Camarès,211202759,12275,COM,12,012,76
Tauriac-de-Naucelle,211202767,12276,COM,12,012,76
Taussac,211202775,12277,COM,12,012,76
Tayrac,211202783,12278,COM,12,012,76
Thérondels,211202809,12280,COM,12,012,76
Toulonjac,211202817,12281,COM,12,012,76
Tournemire,211202825,12282,COM,12,012,76
Trémouilles,211202833,12283,COM,12,012,76
Le Truel,211202841,12284,COM,12,012,76
Vabres-l'Abbaye,211202866,12286,COM,12,012,76
Vailhourles,211202874,12287,COM,12,012,76
Valady,211202882,12288,COM,12,012,76
Valzergues,211202890,12289,COM,12,012,76
Vaureilles,211202908,12290,COM,12,012,76
Verrières,211202916,12291,COM,12,012,76
Versols-et-Lapeyre,211202924,12292,COM,12,012,76
Veyreau,211202932,12293,COM,12,012,76
Vézins-de-Lévézou,211202940,12294,COM,12,012,76
Viala-du-Pas-de-Jaux,211202957,12295,COM,12,012,76
Viala-du-Tarn,211202965,12296,COM,12,012,76
Le Vibal,211202973,12297,COM,12,012,76
Villecomtal,211202981,12298,COM,12,012,76
Villefranche-de-Panat,211202999,12299,COM,12,012,76
Villefranche-de-Rouergue,211203005,12300,COM,12,012,76
Villeneuve,211203013,12301,COM,12,012,76
Vimenet,211203039,12303,COM,12,012,76
Viviez,211203054,12305,COM,12,012,76
Curan,211203070,12307,COM,12,012,76
Aix-en-Provence,211300017,13001,COM,13,013,93
Allauch,211300025,13002,COM,13,013,93
Alleins,211300033,13003,COM,13,013,93
Arles,211300041,13004,COM,13,013,93
Aubagne,211300058,13005,COM,13,013,93
Aureille,211300066,13006,COM,13,013,93
Auriol,211300074,13007,COM,13,013,93
Aurons,211300082,13008,COM,13,013,93
La Barben,211300090,13009,COM,13,013,93
Barbentane,211300108,13010,COM,13,013,93
Les Baux-de-Provence,211300116,13011,COM,13,013,93
Beaurecueil,211300124,13012,COM,13,013,93
Belcodène,211300132,13013,COM,13,013,93
Berre-l'Étang,211300140,13014,COM,13,013,93
Bouc-Bel-Air,211300157,13015,COM,13,013,93
La Bouilladisse,211300165,13016,COM,13,013,93
Boulbon,211300173,13017,COM,13,013,93
Cabannes,211300181,13018,COM,13,013,93
Cabriès,211300199,13019,COM,13,013,93
Cadolive,211300207,13020,COM,13,013,93
Carry-le-Rouet,211300215,13021,COM,13,013,93
Cassis,211300223,13022,COM,13,013,93
Ceyreste,211300231,13023,COM,13,013,93
Charleval,211300249,13024,COM,13,013,93
Châteauneuf-le-Rouge,211300256,13025,COM,13,013,93
Châteauneuf-les-Martigues,211300264,13026,COM,13,013,93
Châteaurenard,211300272,13027,COM,13,013,93
La Ciotat,211300280,13028,COM,13,013,93
Cornillon-Confoux,211300298,13029,COM,13,013,93
Cuges-les-Pins,211300306,13030,COM,13,013,93
La Destrousse,211300314,13031,COM,13,013,93
Éguilles,211300322,13032,COM,13,013,93
Ensuès-la-Redonne,211300330,13033,COM,13,013,93
Eygalières,211300348,13034,COM,13,013,93
Eyguières,211300355,13035,COM,13,013,93
Eyragues,211300363,13036,COM,13,013,93
La Fare-les-Oliviers,211300371,13037,COM,13,013,93
Fontvieille,211300389,13038,COM,13,013,93
Fos-sur-Mer,211300397,13039,COM,13,013,93
Fuveau,211300405,13040,COM,13,013,93
Gardanne,211300413,13041,COM,13,013,93
Gémenos,211300421,13042,COM,13,013,93
Gignac-la-Nerthe,211300439,13043,COM,13,013,93
Grans,211300447,13044,COM,13,013,93
Graveson,211300454,13045,COM,13,013,93
Gréasque,211300462,13046,COM,13,013,93
Istres,211300470,13047,COM,13,013,93
Jouques,211300488,13048,COM,13,013,93
Lamanon,211300496,13049,COM,13,013,93
Lambesc,211300504,13050,COM,13,013,93
Lançon-Provence,211300512,13051,COM,13,013,93
Maillane,211300520,13052,COM,13,013,93
Mallemort,211300538,13053,COM,13,013,93
Marignane,211300546,13054,COM,13,013,93
Marseille,211300553,13055,COM,13,013,93
Martigues,211300561,13056,COM,13,013,93
Mas-Blanc-des-Alpilles,211300579,13057,COM,13,013,93
Maussane-les-Alpilles,211300587,13058,COM,13,013,93
Meyrargues,211300595,13059,COM,13,013,93
Meyreuil,211300603,13060,COM,13,013,93
Saint-Pierre-de-Mézoargues,211300611,13061,COM,13,013,93
Mimet,211300629,13062,COM,13,013,93
Miramas,211300637,13063,COM,13,013,93
Mollégès,211300645,13064,COM,13,013,93
Mouriès,211300652,13065,COM,13,013,93
Noves,211300660,13066,COM,13,013,93
Orgon,211300678,13067,COM,13,013,93
Paradou,211300686,13068,COM,13,013,93
Pélissanne,211300694,13069,COM,13,013,93
La Penne-sur-Huveaune,211300702,13070,COM,13,013,93
Les Pennes-Mirabeau,211300710,13071,COM,13,013,93
Peynier,211300728,13072,COM,13,013,93
Peypin,211300736,13073,COM,13,013,93
Peyrolles-en-Provence,211300744,13074,COM,13,013,93
Plan-de-Cuques,211300751,13075,COM,13,013,93
Plan-d'Orgon,211300769,13076,COM,13,013,93
Port-de-Bouc,211300777,13077,COM,13,013,93
Port-Saint-Louis-du-Rhône,211300785,13078,COM,13,013,93
Puyloubier,211300793,13079,COM,13,013,93
Le Puy-Sainte-Réparade,211300801,13080,COM,13,013,93
Rognac,211300819,13081,COM,13,013,93
Rognes,211300827,13082,COM,13,013,93
Rognonas,211300835,13083,COM,13,013,93
La Roque-d'Anthéron,211300843,13084,COM,13,013,93
Roquefort-la-Bédoule,211300850,13085,COM,13,013,93
Roquevaire,211300868,13086,COM,13,013,93
Rousset,211300876,13087,COM,13,013,93
Le Rove,211300884,13088,COM,13,013,93
Saint-Andiol,211300892,13089,COM,13,013,93
Saint-Antonin-sur-Bayon,211300900,13090,COM,13,013,93
Saint-Cannat,211300918,13091,COM,13,013,93
Saint-Chamas,211300926,13092,COM,13,013,93
Saint-Estève-Janson,211300934,13093,COM,13,013,93
Saint-Étienne-du-Grès,211300942,13094,COM,13,013,93
Saint-Marc-Jaumegarde,211300959,13095,COM,13,013,93
Saintes-Maries-de-la-Mer,211300967,13096,COM,13,013,93
Saint-Martin-de-Crau,211300975,13097,COM,13,013,93
Saint-Mitre-les-Remparts,211300983,13098,COM,13,013,93
Saint-Paul-lès-Durance,211300991,13099,COM,13,013,93
Saint-Rémy-de-Provence,211301007,13100,COM,13,013,93
Saint-Savournin,211301015,13101,COM,13,013,93
Saint-Victoret,211301023,13102,COM,13,013,93
Salon-de-Provence,211301031,13103,COM,13,013,93
Sausset-les-Pins,211301049,13104,COM,13,013,93
Sénas,211301056,13105,COM,13,013,93
Septèmes-les-Vallons,211301064,13106,COM,13,013,93
Simiane-Collongue,211301072,13107,COM,13,013,93
Tarascon,211301080,13108,COM,13,013,93
Le Tholonet,211301098,13109,COM,13,013,93
Trets,211301106,13110,COM,13,013,93
Vauvenargues,211301114,13111,COM,13,013,93
Velaux,211301122,13112,COM,13,013,93
Venelles,211301130,13113,COM,13,013,93
Ventabren,211301148,13114,COM,13,013,93
Vernègues,211301155,13115,COM,13,013,93
Verquières,211301163,13116,COM,13,013,93
Vitrolles,211301171,13117,COM,13,013,93
Coudoux,211301189,13118,COM,13,013,93
Carnoux-en-Provence,211301197,13119,COM,13,013,93
Ablon,211400015,14001,COM,14,014,28
Agy,211400031,14003,COM,14,014,28
Valambray,200064939,14005,COM,14,014,28
Amayé-sur-Orne,211400064,14006,COM,14,014,28
Amayé-sur-Seulles,211400072,14007,COM,14,014,28
Amfreville,211400098,14009,COM,14,014,28
